"customer_id","last_order_date","days_since_last_order","total_orders","total_spent","customer_status"
17732,"2025-03-01",244,2,267.48,"Churned"
17733,"2025-07-29",94,2,486.42,"Churned"
17734,"2023-07-17",837,3,633.32,"Churned"
17736,"2023-08-20",803,2,164.16,"Churned"
17737,"2023-05-07",908,2,211.70,"Churned"
17738,"2022-12-16",1050,1,102.53,"Churned"
17740,"2025-09-24",37,2,206.02,"At Risk"
17742,"2023-12-29",672,2,280.19,"Churned"
17745,"2023-02-21",983,3,326.73,"Churned"
17746,"2022-08-30",1158,2,421.69,"Churned"
17747,"2021-03-19",1687,1,10.92,"Churned"
17748,"2025-06-25",128,2,480.47,"Churned"
17749,"2020-01-01",2130,1,142.10,"Churned"
17750,"2023-12-15",686,2,563.84,"Churned"
17752,"2024-05-28",521,1,256.47,"Churned"
17753,"2025-01-21",283,2,351.25,"Churned"
17754,"2022-08-10",1178,1,366.49,"Churned"
17755,"2023-06-10",874,1,20.73,"Churned"
17756,"2023-12-13",688,1,70.60,"Churned"
17757,"2021-12-21",1410,1,16.45,"Churned"
17758,"2025-03-12",233,3,148.27,"Churned"
17759,"2024-05-23",526,3,814.34,"Churned"
17761,"2022-09-24",1133,1,281.96,"Churned"
17762,"2022-08-24",1164,2,94.69,"Churned"
17763,"2020-01-18",2113,2,192.72,"Churned"
17764,"2024-06-12",506,1,55.67,"Churned"
17766,"2020-03-05",2066,1,5.63,"Churned"
17767,"2024-12-03",332,2,154.47,"Churned"
17768,"2025-07-06",117,3,362.32,"Churned"
17770,"2023-10-12",750,3,155.24,"Churned"
17771,"2025-02-14",259,2,34.18,"Churned"
17772,"2025-06-08",145,1,71.77,"Churned"
17773,"2022-01-25",1375,2,242.95,"Churned"
17774,"2023-11-26",705,2,177.48,"Churned"
17775,"2023-05-24",891,4,653.56,"Churned"
17776,"2025-06-15",138,2,200.54,"Churned"
17777,"2020-09-11",1876,1,247.99,"Churned"
17778,"2025-08-04",88,2,206.19,"At Risk"
17779,"2025-06-06",147,1,26.40,"Churned"
17780,"2021-08-11",1542,2,193.89,"Churned"
17781,"2025-06-11",142,2,189.58,"Churned"
17782,"2025-09-19",42,1,65.58,"At Risk"
17783,"2025-10-10",21,3,232.77,"Active"
17784,"2023-10-16",746,1,516.38,"Churned"
17785,"2021-06-24",1590,1,30.82,"Churned"
17786,"2022-05-11",1269,2,706.30,"Churned"
17787,"2022-07-24",1195,2,93.06,"Churned"
17788,"2024-05-23",526,3,340.40,"Churned"
17789,"2024-12-30",305,3,365.52,"Churned"
17790,"2024-02-11",628,4,757.17,"Churned"
17791,"2022-11-13",1083,3,423.72,"Churned"
17792,"2025-06-04",149,3,105.54,"Churned"
17793,"2025-07-30",93,2,644.06,"Churned"
17794,"2024-04-23",556,1,201.27,"Churned"
17795,"2023-01-21",1014,3,518.52,"Churned"
17796,"2022-10-19",1108,3,549.18,"Churned"
17797,"2024-02-29",610,1,88.28,"Churned"
17798,"2023-01-28",1007,3,768.63,"Churned"
17799,"2023-12-26",675,1,69.49,"Churned"
17800,"2024-07-03",485,3,494.22,"Churned"
17801,"2024-09-01",425,3,209.30,"Churned"
17802,"2024-10-02",394,2,470.60,"Churned"
17803,"2022-01-23",1377,1,136.01,"Churned"
17806,"2024-03-13",597,3,205.59,"Churned"
17807,"2020-03-07",2064,1,102.24,"Churned"
17808,"2024-03-01",609,2,231.47,"Churned"
17809,"2025-07-20",103,5,581.88,"Churned"
17810,"2024-03-13",597,3,544.00,"Churned"
17814,"2023-12-09",692,2,199.40,"Churned"
17815,"2025-06-24",129,2,181.16,"Churned"
17817,"2025-02-20",253,1,423.54,"Churned"
17819,"2025-06-08",145,2,127.12,"Churned"
17822,"2024-06-05",513,3,221.73,"Churned"
17823,"2023-09-24",768,1,24.77,"Churned"
17824,"2023-05-10",905,2,315.92,"Churned"
17826,"2022-03-16",1325,3,328.86,"Churned"
17829,"2024-06-18",500,5,1016.56,"Churned"
17830,"2021-07-17",1567,1,10.81,"Churned"
17831,"2020-06-22",1957,1,290.65,"Churned"
17832,"2024-12-08",327,4,800.51,"Churned"
17833,"2025-09-15",46,2,363.88,"At Risk"
17834,"2024-10-03",393,3,252.44,"Churned"
17836,"2022-10-04",1123,2,139.32,"Churned"
17837,"2024-04-26",553,1,147.17,"Churned"
17838,"2021-06-06",1608,1,35.34,"Churned"
17839,"2025-02-03",270,2,259.02,"Churned"
17840,"2021-03-28",1678,1,427.90,"Churned"
17841,"2024-11-28",337,3,457.47,"Churned"
17843,"2025-07-31",92,1,37.10,"Churned"
17844,"2023-07-12",842,2,128.49,"Churned"
17845,"2023-11-20",711,4,790.82,"Churned"
17846,"2024-06-28",490,1,54.20,"Churned"
17847,"2023-07-13",841,3,313.18,"Churned"
17848,"2021-12-08",1423,2,34.26,"Churned"
17849,"2025-01-12",292,1,28.44,"Churned"
17850,"2020-06-20",1959,1,15.33,"Churned"
17852,"2021-10-05",1487,2,218.83,"Churned"
17853,"2025-03-28",217,1,168.65,"Churned"
17854,"2024-03-02",608,1,92.74,"Churned"
17855,"2023-04-02",943,2,86.31,"Churned"
17856,"2022-11-17",1079,2,355.73,"Churned"
17857,"2024-07-30",458,3,306.85,"Churned"
17858,"2024-10-26",370,2,106.73,"Churned"
17860,"2025-10-07",24,2,122.60,"Active"
17861,"2024-11-04",361,3,283.99,"Churned"
17863,"2025-09-26",35,2,278.35,"At Risk"
17865,"2025-07-09",114,2,327.48,"Churned"
17866,"2025-06-12",141,3,409.71,"Churned"
17867,"2024-04-19",560,2,233.42,"Churned"
17868,"2023-09-21",771,2,394.54,"Churned"
17869,"2024-09-20",406,3,448.03,"Churned"
17870,"2024-02-15",624,2,102.68,"Churned"
17871,"2024-01-17",653,2,119.17,"Churned"
17872,"2023-06-23",861,2,338.61,"Churned"
17873,"2021-12-21",1410,1,83.01,"Churned"
17874,"2022-11-29",1067,2,173.46,"Churned"
17875,"2025-03-02",243,1,130.26,"Churned"
17876,"2024-06-05",513,2,535.49,"Churned"
17877,"2021-06-17",1597,1,96.48,"Churned"
17878,"2021-05-02",1643,2,272.75,"Churned"
17879,"2025-01-09",295,2,368.67,"Churned"
17880,"2021-12-19",1412,1,56.44,"Churned"
17881,"2023-09-21",771,2,169.43,"Churned"
17882,"2025-02-20",253,2,147.18,"Churned"
17883,"2022-09-01",1156,1,135.81,"Churned"
17884,"2024-07-30",458,1,207.81,"Churned"
17885,"2020-11-28",1798,1,57.52,"Churned"
17886,"2023-08-10",813,1,112.40,"Churned"
17887,"2024-07-30",458,2,54.21,"Churned"
17888,"2025-05-18",166,1,302.51,"Churned"
17890,"2025-08-23",69,2,307.10,"At Risk"
17891,"2025-09-07",54,3,342.37,"At Risk"
17892,"2023-02-10",994,1,12.90,"Churned"
17893,"2024-10-14",382,2,123.17,"Churned"
17894,"2021-03-05",1701,1,77.09,"Churned"
17895,"2021-02-05",1729,2,199.83,"Churned"
17896,"2024-07-08",480,3,94.23,"Churned"
17898,"2023-11-07",724,1,55.31,"Churned"
17899,"2024-01-25",645,1,129.81,"Churned"
17900,"2024-03-10",600,1,163.89,"Churned"
17901,"2023-11-04",727,4,425.49,"Churned"
17903,"2024-06-29",489,2,724.79,"Churned"
17904,"2025-07-24",99,3,614.34,"Churned"
17905,"2020-06-21",1958,1,39.18,"Churned"
17906,"2024-08-03",454,1,215.81,"Churned"
17907,"2021-06-04",1610,2,233.49,"Churned"
17908,"2024-04-23",556,3,359.04,"Churned"
17909,"2023-08-08",815,3,248.53,"Churned"
17910,"2024-02-24",615,5,343.24,"Churned"
17912,"2024-03-21",589,3,287.50,"Churned"
17913,"2021-10-19",1473,1,96.57,"Churned"
17915,"2022-10-17",1110,1,174.27,"Churned"
17916,"2022-11-30",1066,3,149.18,"Churned"
17917,"2022-01-30",1370,1,42.52,"Churned"
17918,"2022-06-28",1221,2,305.44,"Churned"
17919,"2025-01-04",300,2,37.85,"Churned"
17920,"2024-02-12",627,3,467.43,"Churned"
17921,"2024-12-07",328,2,130.63,"Churned"
17922,"2022-04-19",1291,3,151.31,"Churned"
17923,"2024-01-20",650,3,663.27,"Churned"
17924,"2024-12-11",324,3,179.54,"Churned"
17925,"2021-11-26",1435,2,331.50,"Churned"
17926,"2022-11-12",1084,3,573.42,"Churned"
17927,"2024-07-26",462,3,429.03,"Churned"
17928,"2024-01-02",668,2,42.38,"Churned"
17929,"2023-05-23",892,1,858.70,"Churned"
17930,"2023-10-13",749,3,554.77,"Churned"
17931,"2025-04-12",202,2,144.11,"Churned"
17932,"2025-09-17",44,4,741.27,"At Risk"
17933,"2021-08-10",1543,1,176.81,"Churned"
17935,"2021-11-04",1457,2,70.29,"Churned"
17936,"2020-01-04",2127,1,190.01,"Churned"
17938,"2024-08-07",450,2,211.58,"Churned"
17939,"2024-04-12",567,2,99.86,"Churned"
17940,"2022-02-15",1354,1,7.90,"Churned"
17941,"2021-04-26",1649,1,208.35,"Churned"
17942,"2022-01-26",1374,3,472.11,"Churned"
17943,"2025-04-06",208,3,491.46,"Churned"
17944,"2023-06-13",871,2,84.99,"Churned"
17945,"2024-04-16",563,4,484.98,"Churned"
17946,"2023-01-13",1022,1,48.73,"Churned"
17947,"2020-10-20",1837,1,156.84,"Churned"
17948,"2024-09-28",398,3,932.68,"Churned"
17949,"2024-07-29",459,4,155.56,"Churned"
17950,"2021-12-01",1430,1,48.21,"Churned"
17951,"2020-02-22",2078,1,250.91,"Churned"
17952,"2025-10-06",25,4,484.56,"Active"
17953,"2025-08-02",90,2,223.28,"At Risk"
17954,"2023-06-17",867,4,644.49,"Churned"
17955,"2021-08-09",1544,1,15.19,"Churned"
17956,"2023-11-24",707,3,125.84,"Churned"
17957,"2023-02-10",994,1,24.77,"Churned"
17960,"2020-04-24",2016,2,147.19,"Churned"
17965,"2025-10-17",14,7,675.31,"Active"
17967,"2025-03-30",215,1,177.23,"Churned"
17968,"2024-12-07",328,1,55.57,"Churned"
17969,"2023-03-17",959,1,13.62,"Churned"
17971,"2023-01-13",1022,2,201.71,"Churned"
17973,"2024-06-07",511,2,350.93,"Churned"
17974,"2023-10-12",750,2,163.58,"Churned"
17975,"2022-01-10",1390,1,12.63,"Churned"
17976,"2025-03-07",238,3,241.34,"Churned"
17978,"2022-06-21",1228,3,870.04,"Churned"
17979,"2024-08-14",443,3,1047.22,"Churned"
17980,"2024-04-14",565,1,138.09,"Churned"
17981,"2024-10-06",390,1,43.82,"Churned"
17984,"2024-02-27",612,1,38.86,"Churned"
17985,"2021-03-06",1700,2,436.60,"Churned"
17986,"2025-09-13",48,3,162.42,"At Risk"
17988,"2020-12-28",1768,1,3.32,"Churned"
17989,"2023-12-13",688,2,258.62,"Churned"
17990,"2020-05-11",1999,1,109.89,"Churned"
17992,"2025-01-09",295,2,701.98,"Churned"
17993,"2021-11-29",1432,1,22.86,"Churned"
17994,"2024-09-24",402,2,162.21,"Churned"
17995,"2024-07-12",476,2,187.03,"Churned"
17996,"2021-11-04",1457,2,219.42,"Churned"
17997,"2023-04-22",923,1,231.93,"Churned"
17998,"2023-10-22",740,1,28.48,"Churned"
18000,"2022-06-14",1235,1,31.82,"Churned"
18001,"2025-02-06",267,1,85.89,"Churned"
18002,"2024-09-29",397,3,325.67,"Churned"
18005,"2025-02-05",268,3,250.97,"Churned"
18006,"2020-11-22",1804,1,105.39,"Churned"
18008,"2021-10-02",1490,1,26.06,"Churned"
18010,"2020-07-24",1925,1,91.54,"Churned"
18011,"2021-02-11",1723,1,249.84,"Churned"
18012,"2024-03-18",592,2,833.81,"Churned"
18013,"2022-04-16",1294,1,23.14,"Churned"
18014,"2025-08-23",69,3,227.91,"At Risk"
18015,"2023-11-21",710,1,18.26,"Churned"
18016,"2022-12-12",1054,2,314.98,"Churned"
18018,"2021-02-10",1724,1,248.72,"Churned"
18019,"2023-08-04",819,2,191.78,"Churned"
18020,"2022-02-08",1361,2,133.03,"Churned"
18021,"2023-11-05",726,2,501.70,"Churned"
18022,"2024-09-19",407,6,733.12,"Churned"
18023,"2023-07-25",829,3,357.17,"Churned"
18024,"2021-05-20",1625,1,10.82,"Churned"
18025,"2022-05-23",1257,1,217.95,"Churned"
18026,"2023-03-16",960,1,62.27,"Churned"
18027,"2023-05-16",899,3,664.39,"Churned"
18028,"2021-08-22",1531,1,10.21,"Churned"
18029,"2024-10-18",378,4,202.16,"Churned"
18031,"2023-12-23",678,1,225.05,"Churned"
18032,"2020-02-28",2072,1,255.52,"Churned"
18033,"2025-09-21",40,3,493.74,"At Risk"
18034,"2022-09-01",1156,1,128.48,"Churned"
18035,"2025-07-08",115,4,496.14,"Churned"
18036,"2025-02-19",254,2,200.33,"Churned"
18037,"2022-08-11",1177,1,61.81,"Churned"
18038,"2025-08-15",77,1,13.60,"At Risk"
18039,"2025-01-30",274,1,282.77,"Churned"
18040,"2025-08-07",85,1,282.50,"At Risk"
18041,"2022-06-03",1246,1,9.40,"Churned"
18042,"2025-07-11",112,3,55.81,"Churned"
18043,"2023-07-24",830,2,111.31,"Churned"
18044,"2025-03-30",215,2,63.65,"Churned"
18045,"2024-08-21",436,2,162.25,"Churned"
18046,"2022-01-05",1395,1,160.01,"Churned"
18047,"2024-07-12",476,3,433.23,"Churned"
18048,"2022-03-04",1337,1,87.35,"Churned"
18049,"2025-03-04",241,4,351.32,"Churned"
18050,"2025-07-25",98,2,295.71,"Churned"
18051,"2025-02-08",265,4,477.81,"Churned"
18054,"2021-08-24",1529,1,205.52,"Churned"
18057,"2022-08-05",1183,1,102.66,"Churned"
18059,"2022-08-22",1166,4,579.78,"Churned"
18060,"2023-06-25",859,1,276.30,"Churned"
18061,"2020-04-04",2036,1,36.62,"Churned"
18062,"2020-09-30",1857,1,210.19,"Churned"
18063,"2025-06-10",143,3,335.64,"Churned"
18064,"2023-02-25",979,2,237.79,"Churned"
18065,"2021-05-29",1616,2,263.72,"Churned"
18066,"2024-10-12",384,3,268.55,"Churned"
18067,"2021-08-17",1536,1,6.21,"Churned"
18068,"2022-05-08",1272,1,62.10,"Churned"
18069,"2025-09-11",50,4,670.85,"At Risk"
18071,"2024-09-08",418,2,386.91,"Churned"
18072,"2025-07-29",94,4,472.94,"Churned"
18073,"2024-09-27",399,3,420.93,"Churned"
18074,"2023-07-17",837,2,181.91,"Churned"
18075,"2022-01-31",1369,1,18.98,"Churned"
18076,"2023-03-03",973,1,28.12,"Churned"
18078,"2022-11-03",1093,3,332.14,"Churned"
18079,"2021-12-16",1415,1,73.40,"Churned"
18080,"2023-07-05",849,1,307.25,"Churned"
18081,"2024-01-24",646,2,203.61,"Churned"
18082,"2022-11-11",1085,4,266.82,"Churned"
18083,"2025-04-07",207,4,329.82,"Churned"
18084,"2021-03-17",1689,2,124.81,"Churned"
18085,"2023-09-25",767,4,365.38,"Churned"
18086,"2024-01-01",669,1,178.14,"Churned"
18087,"2022-11-12",1084,2,240.72,"Churned"
18088,"2024-02-15",624,1,60.74,"Churned"
18089,"2024-10-25",371,2,150.02,"Churned"
18090,"2021-07-30",1554,2,66.64,"Churned"
18091,"2025-02-18",255,2,358.64,"Churned"
18092,"2025-09-01",60,3,1257.03,"At Risk"
18093,"2021-01-15",1750,2,669.14,"Churned"
18094,"2025-10-07",24,6,364.86,"Active"
18095,"2021-02-13",1721,1,3.82,"Churned"
18096,"2020-10-30",1827,1,47.14,"Churned"
18097,"2025-09-16",45,3,401.09,"At Risk"
18098,"2023-07-10",844,2,508.95,"Churned"
18099,"2024-04-11",568,3,143.10,"Churned"
18100,"2024-10-01",395,1,241.92,"Churned"
18103,"2021-09-19",1503,1,161.97,"Churned"
18104,"2021-11-28",1433,4,260.97,"Churned"
18106,"2022-01-13",1387,3,257.70,"Churned"
18107,"2024-01-07",663,3,753.97,"Churned"
18108,"2022-02-16",1353,1,44.94,"Churned"
18110,"2025-05-11",173,2,236.61,"Churned"
18111,"2024-12-15",320,3,104.19,"Churned"
18112,"2022-11-05",1091,3,200.35,"Churned"
18113,"2023-08-23",800,1,19.05,"Churned"
18114,"2025-05-11",173,2,237.70,"Churned"
18115,"2025-08-25",67,3,251.36,"At Risk"
18116,"2025-06-08",145,2,179.65,"Churned"
18118,"2021-06-07",1607,2,361.68,"Churned"
18119,"2024-08-10",447,2,194.86,"Churned"
18120,"2022-10-20",1107,3,755.87,"Churned"
18121,"2025-09-08",53,2,355.25,"At Risk"
18122,"2024-05-28",521,2,154.34,"Churned"
18123,"2022-03-05",1336,2,113.32,"Churned"
18124,"2023-11-14",717,2,295.81,"Churned"
18125,"2025-02-19",254,4,578.69,"Churned"
18126,"2025-09-19",42,2,107.39,"At Risk"
18128,"2024-06-07",511,1,312.05,"Churned"
18129,"2024-10-14",382,6,792.13,"Churned"
18132,"2023-11-10",721,2,380.14,"Churned"
18133,"2025-07-21",102,4,224.41,"Churned"
18134,"2022-06-09",1240,2,678.58,"Churned"
18135,"2025-05-12",172,1,326.99,"Churned"
18136,"2025-07-31",92,4,619.15,"Churned"
18137,"2020-10-30",1827,1,87.17,"Churned"
18138,"2024-06-21",497,5,827.13,"Churned"
18140,"2024-06-09",509,1,210.65,"Churned"
18141,"2024-12-11",324,1,53.62,"Churned"
18142,"2023-12-18",683,2,199.77,"Churned"
18143,"2025-10-09",22,3,238.79,"Active"
18144,"2025-07-29",94,3,596.17,"Churned"
18145,"2024-08-09",448,2,63.51,"Churned"
18146,"2023-08-25",798,1,43.28,"Churned"
18147,"2025-09-05",56,5,741.12,"At Risk"
18148,"2021-11-12",1449,1,159.05,"Churned"
18149,"2024-08-02",455,2,150.70,"Churned"
18150,"2024-10-12",384,2,520.21,"Churned"
18151,"2020-09-07",1880,1,172.10,"Churned"
18152,"2021-02-12",1722,1,46.70,"Churned"
18153,"2024-03-13",597,1,96.51,"Churned"
18154,"2025-10-04",27,3,337.97,"Active"
18155,"2024-07-14",474,3,580.88,"Churned"
18156,"2025-03-23",222,3,807.93,"Churned"
18157,"2023-04-09",936,1,429.55,"Churned"
18158,"2023-06-03",881,2,616.35,"Churned"
18160,"2024-12-03",332,1,85.99,"Churned"
18161,"2023-02-22",982,2,187.92,"Churned"
18163,"2024-05-25",524,3,274.99,"Churned"
18165,"2020-03-29",2042,1,324.24,"Churned"
18167,"2025-06-16",137,1,58.36,"Churned"
18168,"2023-03-24",952,3,632.05,"Churned"
18169,"2021-05-11",1634,2,280.02,"Churned"
18170,"2025-06-17",136,1,58.69,"Churned"
18172,"2025-02-23",250,1,108.06,"Churned"
18174,"2021-07-04",1580,1,12.41,"Churned"
18176,"2021-11-18",1443,1,10.55,"Churned"
18177,"2022-07-28",1191,1,101.81,"Churned"
18178,"2025-05-24",160,3,527.66,"Churned"
18179,"2024-04-26",553,2,284.76,"Churned"
18180,"2025-01-31",273,5,894.00,"Churned"
18181,"2024-05-24",525,2,38.76,"Churned"
18182,"2021-12-26",1405,2,173.13,"Churned"
18184,"2023-03-10",966,1,10.03,"Churned"
18185,"2023-05-06",909,3,306.50,"Churned"
18186,"2025-04-13",201,2,41.05,"Churned"
18188,"2025-05-27",157,4,619.72,"Churned"
18189,"2025-08-18",74,2,397.37,"At Risk"
18192,"2021-07-04",1580,2,218.02,"Churned"
18193,"2022-04-03",1307,1,126.26,"Churned"
18194,"2025-05-21",163,5,718.06,"Churned"
18195,"2025-01-24",280,2,674.47,"Churned"
18197,"2025-07-20",103,2,259.91,"Churned"
18199,"2021-07-23",1561,2,229.77,"Churned"
18200,"2025-10-04",27,3,239.56,"Active"
18201,"2025-07-17",106,5,520.99,"Churned"
18202,"2025-04-13",201,2,191.59,"Churned"
18203,"2025-05-24",160,3,100.47,"Churned"
18204,"2023-11-10",721,1,28.79,"Churned"
18205,"2025-07-03",120,3,232.82,"Churned"
18206,"2025-06-05",148,1,40.61,"Churned"
18207,"2024-08-28",429,2,19.76,"Churned"
18208,"2021-02-18",1716,1,37.23,"Churned"
18211,"2024-07-02",486,1,321.09,"Churned"
18212,"2024-06-30",488,3,310.34,"Churned"
18213,"2023-02-21",983,1,27.66,"Churned"
18214,"2020-09-15",1872,1,13.90,"Churned"
18216,"2023-12-24",677,3,388.21,"Churned"
18217,"2025-02-13",260,2,241.41,"Churned"
18218,"2022-12-29",1037,1,33.02,"Churned"
18219,"2022-05-09",1271,1,91.08,"Churned"
18220,"2023-11-19",712,2,428.46,"Churned"
18221,"2020-03-27",2044,1,205.48,"Churned"
18222,"2021-07-23",1561,1,44.26,"Churned"
18223,"2025-09-03",58,3,381.76,"At Risk"
18224,"2022-12-20",1046,2,68.05,"Churned"
18225,"2022-08-06",1182,1,30.90,"Churned"
18226,"2024-01-30",640,1,111.44,"Churned"
18227,"2023-04-06",939,2,73.79,"Churned"
18229,"2021-04-04",1671,1,38.20,"Churned"
18230,"2024-11-30",335,2,181.72,"Churned"
18231,"2020-10-03",1854,1,260.73,"Churned"
18232,"2023-12-24",677,3,413.26,"Churned"
18233,"2023-05-24",891,1,58.02,"Churned"
18234,"2020-04-28",2012,1,201.67,"Churned"
18235,"2020-11-13",1813,1,303.14,"Churned"
18236,"2020-08-21",1897,1,53.49,"Churned"
18237,"2024-08-03",454,5,478.73,"Churned"
18238,"2020-12-03",1793,1,53.95,"Churned"
18239,"2025-04-02",212,1,35.10,"Churned"
18240,"2023-12-08",693,2,364.87,"Churned"
18241,"2020-10-18",1839,1,42.34,"Churned"
18242,"2024-10-21",375,2,297.70,"Churned"
18244,"2021-12-17",1414,2,219.24,"Churned"
18245,"2025-06-25",128,3,441.47,"Churned"
18246,"2020-12-11",1785,1,116.25,"Churned"
18247,"2024-10-28",368,2,181.10,"Churned"
18248,"2023-06-29",855,4,629.75,"Churned"
18249,"2024-09-27",399,3,236.62,"Churned"
18250,"2025-03-16",229,2,269.63,"Churned"
18252,"2022-04-29",1281,1,11.57,"Churned"
18253,"2020-05-14",1996,2,225.78,"Churned"
18254,"2024-10-10",386,4,167.53,"Churned"
18255,"2024-09-07",419,3,268.81,"Churned"
18256,"2025-06-07",146,3,295.40,"Churned"
18257,"2022-06-17",1232,2,1078.26,"Churned"
18258,"2025-07-11",112,3,89.86,"Churned"
18259,"2023-03-16",960,1,143.89,"Churned"
18260,"2024-08-20",437,4,210.55,"Churned"
18261,"2020-03-06",2065,1,128.62,"Churned"
18262,"2021-08-17",1536,2,265.63,"Churned"
18263,"2020-04-27",2013,1,49.13,"Churned"
18265,"2025-07-23",100,1,643.65,"Churned"
18268,"2021-03-02",1704,2,553.74,"Churned"
18269,"2021-11-20",1441,2,100.07,"Churned"
18270,"2022-06-10",1239,2,313.89,"Churned"
18271,"2024-12-06",329,2,113.56,"Churned"
18272,"2025-10-18",13,2,238.48,"Active"
18273,"2022-03-02",1339,2,213.82,"Churned"
18274,"2024-05-23",526,1,121.57,"Churned"
18276,"2023-05-16",899,2,215.85,"Churned"
18277,"2020-10-19",1838,1,17.48,"Churned"
18278,"2021-02-06",1728,1,156.79,"Churned"
18279,"2023-03-08",968,1,59.96,"Churned"
18280,"2025-09-27",34,2,124.78,"At Risk"
18284,"2021-11-14",1447,1,173.28,"Churned"
18285,"2020-04-20",2020,1,5.93,"Churned"
18287,"2021-08-11",1542,2,576.92,"Churned"
18288,"2024-12-07",328,3,636.74,"Churned"
18290,"2023-09-04",788,2,424.39,"Churned"
18291,"2021-10-23",1469,1,176.71,"Churned"
18292,"2021-08-13",1540,1,42.24,"Churned"
18293,"2025-03-13",232,2,433.50,"Churned"
18294,"2024-07-12",476,5,244.63,"Churned"
18295,"2023-10-04",758,1,4.95,"Churned"
18296,"2024-09-18",408,2,63.25,"Churned"
18297,"2025-05-06",178,3,151.29,"Churned"
18299,"2024-03-23",587,3,85.10,"Churned"
18301,"2025-07-21",102,2,283.84,"Churned"
18302,"2023-07-21",833,1,16.94,"Churned"
18304,"2024-07-25",463,2,329.72,"Churned"
18305,"2023-01-21",1014,1,50.72,"Churned"
18306,"2025-10-19",12,3,221.19,"Active"
18307,"2023-06-29",855,3,243.06,"Churned"
18308,"2022-06-12",1237,1,88.74,"Churned"
18309,"2022-12-03",1063,1,83.81,"Churned"
18311,"2024-07-27",461,1,111.93,"Churned"
18312,"2021-06-18",1596,1,240.33,"Churned"
18313,"2023-11-22",709,3,485.10,"Churned"
18314,"2023-09-14",778,1,38.28,"Churned"
18315,"2021-05-26",1619,3,147.29,"Churned"
18316,"2024-12-14",321,3,168.24,"Churned"
18317,"2020-11-01",1825,1,204.44,"Churned"
18318,"2025-05-30",154,2,251.04,"Churned"
18319,"2024-01-10",660,2,327.63,"Churned"
18320,"2023-09-08",784,2,270.33,"Churned"
18321,"2021-05-20",1625,2,179.06,"Churned"
18322,"2022-05-02",1278,3,207.26,"Churned"
18323,"2024-05-08",541,2,102.66,"Churned"
18325,"2024-12-23",312,2,824.68,"Churned"
18326,"2025-01-09",295,3,249.58,"Churned"
18327,"2022-05-17",1263,2,280.25,"Churned"
18328,"2021-09-07",1515,2,142.46,"Churned"
18331,"2025-10-29",2,2,452.68,"Active"
18332,"2020-03-23",2048,1,628.12,"Churned"
18334,"2025-05-09",175,3,806.99,"Churned"
18335,"2025-04-18",196,4,1373.38,"Churned"
18336,"2024-08-13",444,1,263.65,"Churned"
18338,"2024-02-25",614,1,298.49,"Churned"
