"customer_id","first_order_date","last_order_date","customer_lifespan_days","total_orders","avg_order_value","lifetime_revenue","revenue_per_order"
15795,"2023-07-19","2024-08-11",389,2,430.39,860.77,430.39
15796,"2023-04-14","2023-08-14",122,2,125.97,251.93,125.97
15797,"2025-04-18","2025-04-18",0,1,210.04,210.04,210.04
15799,"2023-07-19","2023-12-12",146,2,127.80,255.60,127.80
15800,"2024-06-26","2024-06-26",0,1,132.43,132.43,132.43
15801,"2020-05-26","2021-08-10",441,3,65.99,197.97,65.99
15802,"2020-07-18","2020-07-18",0,1,95.17,95.17,95.17
15803,"2020-08-21","2020-08-21",0,1,25.85,25.85,25.85
15804,"2020-04-15","2021-03-28",347,3,126.94,380.82,126.94
15805,"2022-02-03","2022-02-03",0,1,121.53,121.53,121.53
15806,"2021-09-26","2025-07-25",1398,3,117.79,353.38,117.79
15808,"2020-11-23","2025-05-21",1640,3,42.06,126.18,42.06
15809,"2020-08-14","2021-12-01",474,2,110.41,220.81,110.41
15810,"2021-02-18","2022-06-06",473,2,141.43,282.85,141.43
15811,"2022-08-12","2024-07-10",698,2,97.11,194.21,97.11
15812,"2020-02-20","2023-09-08",1296,3,112.16,336.49,112.16
15813,"2022-01-04","2022-01-04",0,1,11.72,11.72,11.72
15814,"2020-04-01","2024-06-30",1551,3,137.20,411.61,137.20
15815,"2020-08-12","2025-02-23",1656,3,68.29,204.88,68.29
15816,"2022-12-12","2022-12-12",0,1,45.42,45.42,45.42
15817,"2020-11-18","2020-11-18",0,1,104.40,104.40,104.40
15818,"2022-04-30","2022-04-30",0,1,132.27,132.27,132.27
15819,"2023-02-25","2023-02-25",0,1,202.00,202.00,202.00
15820,"2022-05-25","2022-05-25",0,1,11.82,11.82,11.82
15821,"2020-08-04","2025-01-15",1625,3,60.55,181.64,60.55
15822,"2025-08-05","2025-08-05",0,1,121.64,121.64,121.64
15824,"2022-03-24","2024-03-26",733,3,120.74,362.22,120.74
15825,"2020-07-21","2023-05-23",1036,4,153.42,613.68,153.42
15826,"2020-09-16","2020-09-16",0,1,127.70,127.70,127.70
15827,"2021-09-05","2021-09-05",0,1,27.60,27.60,27.60
15829,"2022-02-24","2022-02-24",0,1,59.13,59.13,59.13
15830,"2020-07-16","2025-08-26",1867,2,156.72,313.43,156.72
15833,"2020-06-26","2025-10-21",1943,3,317.03,951.09,317.03
15834,"2021-09-27","2022-11-25",424,3,86.87,260.60,86.87
15835,"2020-12-16","2023-11-22",1071,4,177.64,710.57,177.64
15836,"2022-02-16","2025-05-04",1173,4,74.01,296.05,74.01
15838,"2022-10-26","2024-10-06",711,2,37.87,75.73,37.87
15839,"2024-04-28","2024-04-28",0,1,255.55,255.55,255.55
15840,"2020-02-26","2024-07-02",1588,5,65.13,325.65,65.13
15841,"2021-05-04","2021-05-04",0,1,30.26,30.26,30.26
15842,"2020-12-27","2024-07-01",1282,2,177.61,355.22,177.61
15843,"2020-01-27","2024-01-30",1464,2,428.73,857.46,428.73
15844,"2020-03-18","2024-10-02",1659,4,73.40,293.61,73.40
15845,"2022-06-27","2024-12-22",909,3,219.00,657.00,219.00
15846,"2020-11-12","2025-02-13",1554,4,99.30,397.20,99.30
15847,"2020-12-03","2024-03-03",1186,2,60.58,121.16,60.58
15848,"2021-07-04","2024-01-20",930,3,125.27,375.81,125.27
15849,"2023-02-13","2024-10-08",603,4,260.35,1041.41,260.35
15850,"2024-11-22","2024-11-22",0,1,47.12,47.12,47.12
15851,"2023-07-24","2023-07-24",0,1,6.28,6.28,6.28
15852,"2020-05-11","2020-05-11",0,1,104.47,104.47,104.47
15854,"2020-12-04","2023-05-09",886,2,161.18,322.36,161.18
15857,"2024-12-14","2025-01-15",32,2,29.13,58.26,29.13
15858,"2020-02-13","2025-02-19",1833,3,617.42,1852.26,617.42
15859,"2025-09-21","2025-09-21",0,1,35.60,35.60,35.60
15860,"2021-09-29","2021-09-29",0,1,162.22,162.22,162.22
15862,"2020-07-31","2021-11-18",475,2,193.47,386.93,193.47
15863,"2021-04-20","2024-01-16",1001,3,135.52,406.57,135.52
15864,"2022-09-08","2025-05-24",989,2,68.00,136.00,68.00
15865,"2024-01-23","2024-01-23",0,1,77.53,77.53,77.53
15866,"2024-04-02","2025-09-12",528,2,86.03,172.06,86.03
15867,"2020-05-05","2024-03-22",1417,2,139.29,278.57,139.29
15868,"2021-06-14","2021-06-14",0,1,168.16,168.16,168.16
15869,"2021-01-08","2022-11-24",685,2,15.41,30.81,15.41
15870,"2023-09-10","2023-09-10",0,1,163.70,163.70,163.70
15872,"2021-03-29","2024-07-14",1203,3,78.49,235.46,78.49
15873,"2021-05-24","2023-02-04",621,2,123.34,246.68,123.34
15875,"2023-03-01","2023-10-13",226,2,20.10,40.20,20.10
15876,"2020-06-24","2022-05-19",694,2,45.54,91.08,45.54
15877,"2021-01-28","2024-04-30",1188,2,86.81,173.61,86.81
15878,"2020-05-28","2022-01-01",583,3,122.90,368.70,122.90
15880,"2020-12-29","2023-03-05",796,2,138.16,276.32,138.16
15884,"2022-03-08","2025-03-29",1117,3,169.35,508.04,169.35
15885,"2020-04-27","2021-09-06",497,3,94.61,283.82,94.61
15886,"2022-02-22","2024-01-25",702,3,28.22,84.65,28.22
15889,"2023-03-20","2025-03-21",732,3,91.71,275.12,91.71
15890,"2020-10-25","2023-09-04",1044,4,88.14,352.57,88.14
15891,"2022-05-07","2024-06-19",774,2,78.57,157.13,78.57
15895,"2020-07-15","2022-07-02",717,4,235.62,942.48,235.62
15896,"2021-08-01","2021-08-01",0,1,345.03,345.03,345.03
15897,"2020-05-18","2023-11-07",1268,3,215.04,645.12,215.04
15898,"2021-08-16","2025-02-05",1269,3,246.28,738.85,246.28
15899,"2022-11-12","2023-01-04",53,2,160.68,321.36,160.68
15900,"2023-10-20","2025-07-04",623,3,47.76,143.29,47.76
15902,"2025-03-07","2025-03-07",0,1,10.25,10.25,10.25
15903,"2022-04-03","2025-01-05",1008,2,190.63,381.25,190.63
15904,"2021-07-04","2024-06-22",1084,2,16.38,32.76,16.38
15905,"2025-07-25","2025-07-25",0,1,9.97,9.97,9.97
15906,"2020-12-08","2025-09-14",1741,2,95.17,190.34,95.17
15908,"2021-06-30","2025-04-07",1377,3,63.82,191.45,63.82
15910,"2020-07-03","2020-07-03",0,1,10.23,10.23,10.23
15911,"2021-09-14","2025-05-04",1328,3,106.26,318.79,106.26
15912,"2020-10-30","2022-02-05",463,3,133.64,400.92,133.64
15913,"2022-07-30","2024-05-18",658,2,207.25,414.50,207.25
15914,"2020-02-20","2024-03-26",1496,3,215.93,647.78,215.93
15915,"2025-06-11","2025-06-11",0,1,179.40,179.40,179.40
15916,"2021-11-15","2022-07-17",244,2,35.06,70.11,35.06
15918,"2020-06-04","2020-06-04",0,1,153.52,153.52,153.52
15919,"2022-03-23","2024-12-25",1008,2,100.96,201.91,100.96
15920,"2020-02-19","2023-07-15",1242,2,136.98,273.95,136.98
15921,"2020-12-02","2025-10-18",1781,5,138.52,692.61,138.52
15922,"2021-08-22","2025-07-13",1421,3,116.66,349.98,116.66
15923,"2021-06-30","2021-06-30",0,1,17.10,17.10,17.10
15924,"2024-03-11","2024-03-11",0,1,80.15,80.15,80.15
15925,"2024-10-30","2024-10-30",0,1,130.80,130.80,130.80
15926,"2023-12-25","2025-06-20",543,2,64.45,128.90,64.45
15927,"2021-04-19","2023-03-22",702,2,197.80,395.60,197.80
15928,"2022-02-28","2024-01-31",702,2,137.40,274.80,137.40
15929,"2023-05-09","2023-05-09",0,1,207.65,207.65,207.65
15930,"2022-07-08","2022-07-08",0,1,79.01,79.01,79.01
15931,"2021-07-06","2021-07-06",0,1,16.46,16.46,16.46
15934,"2020-01-06","2023-04-22",1202,2,147.03,294.05,147.03
15936,"2022-02-24","2023-08-07",529,3,45.79,137.38,45.79
15937,"2025-07-19","2025-10-09",82,2,270.16,540.31,270.16
15938,"2021-06-23","2025-06-19",1457,3,134.25,402.75,134.25
15940,"2020-04-02","2025-03-24",1817,7,139.09,973.64,139.09
15941,"2020-03-03","2023-11-19",1356,3,193.80,581.39,193.80
15942,"2022-07-06","2024-02-14",588,2,252.98,505.95,252.98
15943,"2020-01-25","2024-07-01",1619,3,119.40,358.19,119.40
15944,"2020-08-18","2023-01-17",882,4,83.26,333.03,83.26
15946,"2021-08-26","2021-08-26",0,1,26.73,26.73,26.73
15947,"2020-04-23","2020-04-25",2,2,187.24,374.47,187.24
15948,"2023-01-01","2023-01-01",0,1,65.42,65.42,65.42
15949,"2023-05-02","2024-06-19",414,2,107.19,214.38,107.19
15950,"2022-08-04","2022-08-04",0,1,26.02,26.02,26.02
15951,"2022-07-30","2024-04-20",630,2,402.14,804.27,402.14
15952,"2020-01-24","2020-04-30",97,2,119.41,238.82,119.41
15953,"2020-04-24","2022-10-22",911,2,167.90,335.79,167.90
15954,"2024-10-09","2024-10-09",0,1,179.24,179.24,179.24
15955,"2021-04-10","2024-08-16",1224,2,28.52,57.04,28.52
15956,"2020-07-17","2025-05-27",1775,4,166.39,665.55,166.39
15957,"2024-09-16","2024-09-16",0,1,64.09,64.09,64.09
15958,"2021-06-18","2022-05-07",323,2,62.82,125.64,62.82
15961,"2022-05-03","2024-03-28",695,2,84.50,169.00,84.50
15962,"2022-01-26","2022-09-09",226,2,114.96,229.91,114.96
15963,"2023-03-22","2025-08-17",879,3,66.33,199.00,66.33
15965,"2022-05-11","2024-06-03",754,2,25.19,50.37,25.19
15966,"2024-08-07","2024-08-07",0,1,108.17,108.17,108.17
15967,"2025-09-30","2025-09-30",0,1,75.78,75.78,75.78
15968,"2025-01-12","2025-01-12",0,1,143.56,143.56,143.56
15970,"2022-03-21","2022-03-21",0,1,74.14,74.14,74.14
15971,"2021-07-16","2025-10-23",1560,3,34.89,104.68,34.89
15973,"2020-09-21","2025-01-17",1579,4,44.88,179.53,44.88
15974,"2022-02-05","2022-11-13",281,2,153.94,307.87,153.94
15975,"2020-11-07","2024-07-05",1336,2,33.48,66.95,33.48
15976,"2024-08-25","2024-08-25",0,1,28.89,28.89,28.89
15977,"2020-09-12","2025-03-18",1648,4,238.67,954.67,238.67
15979,"2020-11-21","2022-02-01",437,3,77.49,232.48,77.49
15980,"2025-03-19","2025-03-19",0,1,358.80,358.80,358.80
15981,"2020-08-12","2023-05-06",997,2,196.25,392.50,196.25
15982,"2020-09-24","2024-03-03",1256,2,288.11,576.22,288.11
15983,"2020-04-28","2022-05-03",735,3,38.37,115.11,38.37
15984,"2021-05-09","2022-06-13",400,2,38.19,76.37,38.19
15985,"2022-12-08","2022-12-08",0,1,23.31,23.31,23.31
15986,"2023-02-08","2024-11-12",643,2,134.58,269.15,134.58
15987,"2020-03-12","2024-11-13",1707,3,169.01,507.04,169.01
15988,"2020-07-30","2024-10-05",1528,3,193.90,581.71,193.90
15989,"2022-12-11","2022-12-11",0,1,34.53,34.53,34.53
15990,"2020-10-13","2024-01-14",1188,2,75.38,150.75,75.38
15991,"2020-01-06","2020-01-06",0,1,6.65,6.65,6.65
15992,"2022-05-04","2022-05-08",4,2,223.05,446.09,223.05
15993,"2022-08-12","2024-10-16",796,3,247.97,743.91,247.97
15994,"2020-06-24","2020-06-24",0,1,55.39,55.39,55.39
15995,"2020-03-27","2024-11-07",1686,3,166.32,498.95,166.32
15996,"2022-09-21","2023-10-17",391,2,73.05,146.10,73.05
15997,"2024-09-24","2024-09-24",0,1,189.19,189.19,189.19
15998,"2022-12-22","2022-12-22",0,1,155.88,155.88,155.88
15999,"2021-02-27","2024-08-08",1258,2,115.76,231.52,115.76
16001,"2023-09-01","2024-05-19",261,2,112.40,224.80,112.40
16002,"2020-11-21","2022-05-23",548,2,72.71,145.41,72.71
16003,"2023-01-17","2023-01-17",0,1,16.82,16.82,16.82
16004,"2023-05-24","2025-01-05",592,2,98.64,197.27,98.64
16005,"2020-07-15","2023-12-13",1246,4,135.98,543.91,135.98
16007,"2020-01-10","2024-01-09",1460,2,136.14,272.27,136.14
16008,"2021-03-25","2025-10-21",1671,4,111.21,444.85,111.21
16009,"2025-05-09","2025-05-09",0,1,287.90,287.90,287.90
16010,"2021-04-01","2024-08-18",1235,2,230.07,460.14,230.07
16012,"2021-07-23","2022-05-03",284,2,76.92,153.83,76.92
16014,"2025-05-15","2025-05-15",0,1,85.28,85.28,85.28
16015,"2020-10-05","2020-10-05",0,1,100.30,100.30,100.30
16016,"2023-09-30","2025-09-10",711,2,51.10,102.20,51.10
16017,"2021-01-20","2021-01-20",0,1,279.47,279.47,279.47
16018,"2022-06-28","2025-03-28",1004,3,93.53,280.59,93.53
16020,"2020-05-22","2020-10-17",148,3,65.70,197.09,65.70
16021,"2024-10-11","2024-10-11",0,1,135.48,135.48,135.48
16023,"2023-04-01","2025-01-07",647,4,73.07,292.29,73.07
16024,"2021-05-14","2024-07-23",1166,4,80.24,320.96,80.24
16025,"2021-04-26","2023-10-19",906,2,142.58,285.15,142.58
16028,"2021-03-03","2021-03-03",0,1,38.75,38.75,38.75
16029,"2021-03-29","2023-06-16",809,3,119.30,357.91,119.30
16032,"2024-10-17","2024-10-17",0,1,33.01,33.01,33.01
16033,"2023-12-10","2023-12-10",0,1,176.45,176.45,176.45
16034,"2023-05-18","2023-05-18",0,1,26.98,26.98,26.98
16035,"2022-06-27","2024-11-28",885,3,32.82,98.47,32.82
16036,"2022-02-07","2022-02-07",0,1,159.91,159.91,159.91
16037,"2025-03-24","2025-03-24",0,1,48.76,48.76,48.76
16038,"2023-04-27","2023-04-27",0,1,262.59,262.59,262.59
16039,"2020-09-27","2020-09-27",0,1,94.14,94.14,94.14
16040,"2023-02-09","2025-04-17",798,2,139.00,277.99,139.00
16042,"2025-05-14","2025-05-14",0,1,34.74,34.74,34.74
16043,"2025-07-13","2025-07-13",0,1,222.78,222.78,222.78
16044,"2021-08-03","2021-08-03",0,1,12.73,12.73,12.73
16045,"2022-03-24","2022-03-24",0,1,51.02,51.02,51.02
16046,"2023-09-15","2024-11-11",423,2,301.24,602.48,301.24
16047,"2024-01-15","2024-03-27",72,2,516.58,1033.15,516.58
16048,"2020-05-09","2020-05-09",0,1,264.40,264.40,264.40
16049,"2020-11-30","2024-08-07",1346,4,95.95,383.78,95.95
16051,"2020-04-22","2023-11-20",1307,2,89.51,179.02,89.51
16053,"2021-04-30","2024-08-21",1209,6,103.44,620.63,103.44
16054,"2020-08-17","2022-05-14",635,2,155.38,310.75,155.38
16055,"2020-07-18","2023-07-17",1094,3,40.50,121.51,40.50
16056,"2020-12-28","2023-02-02",766,2,51.65,103.30,51.65
16059,"2022-01-18","2023-12-05",686,2,71.07,142.13,71.07
16062,"2022-02-12","2022-03-05",21,2,139.27,278.54,139.27
16063,"2024-12-13","2024-12-13",0,1,115.35,115.35,115.35
16064,"2022-02-21","2022-02-21",0,1,12.49,12.49,12.49
16065,"2024-12-16","2024-12-16",0,1,98.59,98.59,98.59
16066,"2023-02-07","2023-11-17",283,2,51.02,102.03,51.02
16067,"2020-04-13","2021-01-03",265,2,130.04,260.07,130.04
16068,"2020-07-31","2020-07-31",0,1,11.64,11.64,11.64
16069,"2024-03-11","2025-04-28",413,4,200.11,800.42,200.11
16070,"2021-06-21","2021-06-21",0,1,184.20,184.20,184.20
16073,"2020-09-15","2022-05-27",619,4,46.61,186.44,46.61
16074,"2022-06-03","2025-03-10",1011,3,158.30,474.89,158.30
16075,"2024-10-16","2025-04-18",184,2,88.46,176.91,88.46
16077,"2023-02-18","2023-02-18",0,1,65.11,65.11,65.11
16078,"2020-02-12","2025-03-30",1873,3,57.98,173.95,57.98
16079,"2023-01-05","2023-01-05",0,1,118.86,118.86,118.86
16080,"2022-05-30","2022-07-06",37,2,146.75,293.49,146.75
16081,"2020-04-20","2024-12-25",1710,2,193.77,387.53,193.77
16082,"2020-09-08","2020-09-08",0,1,127.26,127.26,127.26
16083,"2021-10-21","2025-07-10",1358,3,137.96,413.88,137.96
16084,"2020-03-07","2022-07-29",874,3,102.40,307.21,102.40
16085,"2020-12-17","2020-12-17",0,1,193.22,193.22,193.22
16086,"2020-04-23","2023-08-27",1221,6,67.75,406.50,67.75
16087,"2022-06-04","2023-01-06",216,2,209.85,419.69,209.85
16088,"2020-07-12","2025-01-04",1637,3,132.35,397.05,132.35
16089,"2021-12-18","2025-08-03",1324,3,66.05,198.15,66.05
16090,"2020-08-02","2025-10-22",1907,3,85.94,257.83,85.94
16091,"2020-08-27","2020-08-27",0,1,35.49,35.49,35.49
16092,"2020-03-03","2025-06-17",1932,3,231.94,695.83,231.94
16093,"2022-09-16","2024-04-03",565,2,70.02,140.04,70.02
16095,"2023-01-17","2024-07-24",554,4,272.64,1090.55,272.64
16097,"2021-02-19","2022-03-19",393,2,138.05,276.10,138.05
16098,"2022-08-30","2024-04-03",582,2,190.66,381.32,190.66
16099,"2020-03-31","2020-10-08",191,2,50.74,101.48,50.74
16101,"2025-05-09","2025-05-09",0,1,43.24,43.24,43.24
16102,"2024-05-02","2025-08-04",459,3,108.56,325.69,108.56
16103,"2021-04-18","2021-05-28",40,2,92.75,185.49,92.75
16106,"2021-01-23","2023-11-26",1037,2,43.96,87.92,43.96
16107,"2023-04-26","2025-04-17",722,3,141.60,424.79,141.60
16108,"2020-11-07","2021-10-09",336,2,279.72,559.44,279.72
16109,"2023-04-06","2025-09-11",889,3,125.67,377.01,125.67
16110,"2021-05-28","2021-05-28",0,1,59.07,59.07,59.07
16111,"2021-05-16","2025-02-24",1380,2,184.40,368.79,184.40
16112,"2021-02-13","2021-02-13",0,1,111.30,111.30,111.30
16113,"2022-03-05","2022-03-05",0,1,38.13,38.13,38.13
16114,"2020-03-10","2025-10-12",2042,6,154.49,926.92,154.49
16116,"2021-08-03","2023-08-23",750,2,462.73,925.46,462.73
16117,"2020-10-31","2021-08-04",277,2,235.16,470.32,235.16
16118,"2020-10-18","2020-10-18",0,1,168.36,168.36,168.36
16119,"2020-02-27","2023-02-19",1088,2,196.10,392.19,196.10
16121,"2022-07-18","2023-03-29",254,2,80.87,161.74,80.87
16123,"2023-06-18","2023-06-18",0,1,223.16,223.16,223.16
16125,"2021-01-04","2021-01-04",0,1,91.43,91.43,91.43
16126,"2020-01-01","2025-03-14",1899,4,251.18,1004.70,251.18
16127,"2022-03-15","2025-06-26",1199,2,288.29,576.58,288.29
16128,"2025-06-07","2025-06-07",0,1,35.00,35.00,35.00
16129,"2025-06-19","2025-06-19",0,1,399.42,399.42,399.42
16130,"2023-08-09","2025-09-17",770,2,45.45,90.89,45.45
16131,"2021-12-20","2024-03-08",809,3,51.02,153.05,51.02
16132,"2021-07-17","2025-07-03",1447,3,138.46,415.37,138.46
16133,"2023-06-24","2023-06-24",0,1,286.60,286.60,286.60
16134,"2023-12-31","2023-12-31",0,1,189.40,189.40,189.40
16135,"2021-10-09","2024-12-29",1177,2,100.36,200.72,100.36
16136,"2020-07-28","2020-10-06",70,2,34.50,68.99,34.50
16137,"2025-04-20","2025-08-10",112,2,84.14,168.27,84.14
16138,"2020-07-20","2024-07-10",1451,4,309.16,1236.63,309.16
16139,"2022-01-18","2024-09-25",981,2,326.58,653.15,326.58
16140,"2020-01-28","2020-01-28",0,1,100.93,100.93,100.93
16142,"2020-03-13","2024-12-20",1743,4,82.05,328.21,82.05
16144,"2021-04-01","2021-04-01",0,1,61.95,61.95,61.95
16146,"2022-03-04","2022-03-04",0,1,169.07,169.07,169.07
16147,"2023-11-10","2024-09-23",318,2,53.37,106.74,53.37
16148,"2020-07-24","2022-12-29",888,3,641.31,1923.92,641.31
16149,"2024-07-16","2025-02-05",204,3,40.99,122.97,40.99
16150,"2021-12-29","2025-09-04",1345,3,122.15,366.46,122.15
16151,"2020-12-22","2025-01-17",1487,2,105.84,211.68,105.84
16152,"2024-11-30","2024-11-30",0,1,587.75,587.75,587.75
16154,"2021-08-01","2023-06-29",697,2,67.27,134.53,67.27
16155,"2025-07-11","2025-07-11",0,1,10.25,10.25,10.25
16156,"2020-08-01","2023-04-08",980,2,134.55,269.10,134.55
16157,"2020-09-12","2020-09-12",0,1,15.10,15.10,15.10
16158,"2021-11-26","2021-11-26",0,1,212.43,212.43,212.43
16159,"2020-05-17","2025-08-11",1912,6,197.19,1183.12,197.19
16160,"2023-07-08","2024-02-23",230,2,482.87,965.73,482.87
16161,"2022-07-08","2022-07-08",0,1,217.90,217.90,217.90
16162,"2020-02-28","2024-10-30",1706,2,160.39,320.77,160.39
16163,"2025-06-05","2025-09-26",113,2,26.67,53.33,26.67
16164,"2021-05-09","2023-04-03",694,2,105.57,211.14,105.57
16165,"2020-06-15","2025-04-15",1765,4,115.22,460.89,115.22
16166,"2024-10-21","2024-10-21",0,1,60.43,60.43,60.43
16168,"2020-07-10","2024-12-11",1615,3,113.28,339.85,113.28
16170,"2021-05-24","2023-11-13",903,2,111.80,223.59,111.80
16171,"2020-06-30","2025-05-17",1782,3,115.36,346.09,115.36
16172,"2021-06-07","2021-06-07",0,1,259.72,259.72,259.72
16173,"2023-03-23","2025-02-25",705,2,218.81,437.62,218.81
16174,"2020-05-05","2025-04-22",1813,4,210.22,840.89,210.22
16175,"2020-06-12","2023-06-16",1099,3,78.01,234.03,78.01
16177,"2022-11-25","2022-11-25",0,1,527.93,527.93,527.93
16178,"2023-01-16","2023-01-16",0,1,61.13,61.13,61.13
16181,"2020-04-15","2020-04-15",0,1,92.02,92.02,92.02
16183,"2022-01-02","2022-01-02",0,1,233.77,233.77,233.77
16184,"2022-08-11","2025-02-18",922,2,431.46,862.92,431.46
16186,"2023-09-08","2023-09-08",0,1,7.06,7.06,7.06
16187,"2022-07-06","2025-08-26",1147,3,96.18,288.53,96.18
16189,"2023-08-17","2023-10-12",56,2,230.92,461.84,230.92
16190,"2021-08-14","2022-11-02",445,2,44.18,88.35,44.18
16193,"2020-04-30","2023-02-06",1012,2,68.22,136.44,68.22
16194,"2022-11-23","2024-07-14",599,3,18.26,54.77,18.26
16195,"2022-11-21","2022-11-21",0,1,185.59,185.59,185.59
16197,"2020-03-09","2025-08-22",1992,4,97.47,389.88,97.47
16198,"2020-04-17","2025-01-09",1728,2,139.53,279.05,139.53
16199,"2021-12-12","2025-09-29",1387,2,81.81,163.61,81.81
16200,"2024-09-04","2024-09-04",0,1,9.03,9.03,9.03
16201,"2021-11-30","2021-11-30",0,1,28.53,28.53,28.53
16204,"2023-12-14","2025-09-12",638,4,119.60,478.41,119.60
16205,"2023-07-12","2023-07-12",0,1,76.45,76.45,76.45
16206,"2022-08-30","2024-12-18",841,2,122.66,245.32,122.66
16207,"2020-10-15","2023-07-19",1007,2,133.68,267.36,133.68
16208,"2020-09-14","2023-04-22",950,4,139.66,558.63,139.66
16209,"2021-10-23","2023-06-27",612,2,76.10,152.20,76.10
16211,"2023-06-15","2023-06-15",0,1,48.65,48.65,48.65
16212,"2020-08-16","2023-06-09",1027,2,84.32,168.64,84.32
16213,"2021-10-31","2021-10-31",0,1,38.32,38.32,38.32
16214,"2020-10-19","2023-04-12",905,2,230.53,461.05,230.53
16215,"2023-03-08","2023-03-08",0,1,97.95,97.95,97.95
16216,"2024-09-07","2024-09-07",0,1,86.54,86.54,86.54
16217,"2022-05-12","2024-12-26",959,2,44.02,88.04,44.02
16219,"2022-11-05","2024-05-27",569,2,139.70,279.40,139.70
16221,"2020-06-10","2025-07-07",1853,3,115.72,347.17,115.72
16222,"2024-02-17","2025-01-04",322,2,341.68,683.36,341.68
16223,"2022-11-20","2022-11-20",0,1,15.89,15.89,15.89
16225,"2020-06-09","2020-09-05",88,2,46.26,92.51,46.26
16226,"2022-11-14","2023-02-09",87,2,112.94,225.88,112.94
16229,"2020-09-02","2020-09-02",0,1,105.17,105.17,105.17
16230,"2020-12-13","2024-05-11",1245,4,104.56,418.25,104.56
16232,"2020-03-14","2025-07-06",1940,6,330.16,1980.98,330.16
16233,"2025-01-13","2025-01-13",0,1,233.31,233.31,233.31
16236,"2020-10-18","2021-09-03",320,2,59.79,119.58,59.79
16237,"2020-05-29","2025-08-11",1900,5,125.71,628.56,125.71
16238,"2020-04-02","2023-08-28",1243,3,197.45,592.36,197.45
16239,"2020-11-09","2025-02-22",1566,4,189.10,756.38,189.10
16240,"2023-02-13","2023-06-22",129,2,367.01,734.02,367.01
16241,"2020-06-23","2025-06-04",1807,6,257.66,1545.94,257.66
16242,"2025-07-26","2025-07-26",0,1,326.50,326.50,326.50
16243,"2020-06-10","2020-06-10",0,1,97.35,97.35,97.35
16244,"2022-06-09","2022-06-09",0,1,215.09,215.09,215.09
16245,"2022-03-28","2025-04-12",1111,4,97.05,388.20,97.05
16246,"2021-02-04","2025-06-22",1599,4,240.18,960.71,240.18
16247,"2021-06-15","2022-02-19",249,2,102.35,204.70,102.35
16248,"2021-03-08","2025-05-12",1526,2,40.12,80.24,40.12
16250,"2020-09-18","2025-04-19",1674,4,65.61,262.44,65.61
16252,"2021-02-05","2021-02-05",0,1,209.44,209.44,209.44
16253,"2021-11-07","2025-03-30",1239,2,109.40,218.79,109.40
16254,"2023-02-26","2023-02-26",0,1,49.52,49.52,49.52
